id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12406799,Rental unit in Plaka · ★4.88 · 1 bedroom · 1 bed · 1 bath,15316457,Charikleia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97485,23.72861,Entire home/apt,109,2,93,9/10/2023,1.05,5,284,21,65274
12427549,Rental unit in Athina · ★4.76 · 1 bedroom · 2 beds · 1 bath,67221423,Maria,,ΛΥΚΑΒΗΤΤΟΣ,37.98666,23.75004,Entire home/apt,35,5,34,7/19/2023,0.38,1,42,4,1114799
13145534,Home in Athina · ★4.77 · 1 bedroom · 1 bed · 2 shared baths,3857054,"Alis,Yannis,Mimis",,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97678,23.73018,Private room,29,2,443,9/5/2023,4.98,5,229,13,0206K122K0342401
13150774,Rental unit in Athina · ★4.75 · 1 bedroom · 1 bed · 1 bath,73367038,Μονικα,,ΚΥΨΕΛΗ,37.99991,23.73928,Entire home/apt,50,3,16,6/20/2022,0.18,1,324,0,708373
13169260,Condo in Athens · ★4.96 · 2 bedrooms · 2 beds · 2 baths,73577740,Tina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97148,23.73204,Entire home/apt,280,2,46,9/19/2023,0.53,1,300,10,183730
12440119,Rental unit in Athina · ★4.85 · 2 bedrooms · 3 beds · 1.5 baths,66159439,Ilias,,ΛΥΚΑΒΗΤΤΟΣ,37.98623,23.74706,Entire home/apt,45,90,34,9/10/2020,0.4,1,0,0,406770
13188948,Condo in Athens · ★4.96 · 3 bedrooms · 4 beds · 1.5 baths,73803407,Evgenia,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98315,23.71739,Entire home/apt,140,3,133,9/9/2023,1.53,1,127,23,84565
12444997,Rental unit in Athina · ★4.95 · 3 bedrooms · 4 beds · 1 bath,31653036,Giannis,,ΖΑΠΠΕΙΟ,37.96914,23.73253,Entire home/apt,418,1,60,7/27/2023,0.67,2,64,10,1534264
12450785,Rental unit in Athina · ★5.0 · 2 bedrooms · 4 beds · 2 baths,10558521,John,,ΙΛΙΣΙΑ,37.9745214,23.7498662,Entire home/apt,128,2,5,9/16/2023,2.94,1,325,5,551726300
13191838,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 1 bath,42148135,Vassilis,,ΠΕΔΙΟ ΑΡΕΩΣ,37.9941,23.74336,Entire home/apt,34,7,22,8/30/2023,0.3,1,100,7,454531
12450920,Rental unit in Athina · 2 bedrooms · 2 beds · 1 bath,67363034,Chris,,ΓΟΥΒΑ,37.95718,23.74002,Entire home/apt,60,1,0,,,1,0,0,
13195012,Condo in Athina · ★4.81 · 1 bedroom · 1 bed · 1 bath,73887145,Anna,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95581,23.72894,Entire home/apt,56,2,73,9/3/2023,0.82,1,176,5,575964
12461768,Rental unit in Athina · ★4.91 · 1 bedroom · 1 bed · 2 baths,67407865,Zena,,ΙΛΙΣΙΑ,37.97723,23.75589,Entire home/apt,185,3,55,10/16/2022,0.62,1,362,2,405991
13196992,Rental unit in Athina · ★4.80 · 1 bedroom · 4 beds · 1 bath,73905330,Thodoris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98724,23.73522,Entire home/apt,32,3,121,9/16/2023,1.59,1,1,10,512391
12476660,Rental unit in Athens  · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,22155342,Fani,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96697,23.72792,Entire home/apt,65,1,330,9/5/2023,3.67,1,320,21,2149889
12477603,Condo in Athina · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,7327234,Rita,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99391174,23.76565933,Private room,24,4,98,9/11/2023,1.09,2,168,10,978329
12486026,Rental unit in Athina · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,39943862,Sissi,,ΓΚΥΖΗ,37.99027,23.74481,Entire home/apt,30,6,36,3/15/2020,0.41,1,0,0,360278
13198453,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,59460612,Chris & Fotini,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98539,23.71907,Entire home/apt,64,2,4,9/11/2016,0.04,2,252,0,230555
13198517,Rental unit in Athina · ★4.77 · 2 bedrooms · 2 beds · 1 bath,70173036,Katerina,,ΠΑΓΚΡΑΤΙ,37.96909,23.74476,Entire home/apt,150,1,69,6/28/2023,0.78,1,177,5,429560
12489380,Condo in Athina · ★4.97 · 2 bedrooms · 3 beds · 1.5 baths,67612711,Thodoris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9673154,23.7262569,Entire home/apt,96,1,38,9/14/2023,4.44,1,250,38,1807255
12491911,Rental unit in Athina · ★4.96 · 1 bedroom · 3 beds · 1 bath,36506213,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97912,23.73006,Entire home/apt,126,3,231,9/19/2023,2.56,2,276,27,31756
13199776,Rental unit in Athina · ★4.50 · 1 bedroom · 1 bed · 1 bath,26661656,Ioannis,,ΚΕΡΑΜΕΙΚΟΣ,37.98247,23.71434,Entire home/apt,1000,1,35,9/1/2017,0.39,1,0,0,
12504525,Condo in Athina · ★4.94 · 2 bedrooms · 3 beds · 1 bath,63869049,Panos,,ΠΑΓΚΡΑΤΙ,37.97023,23.74487,Entire home/apt,50,3,178,9/11/2023,1.99,1,332,23,54272
13246767,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,5739534,Rodopi,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98776,23.74757,Entire home/apt,71,1,52,7/27/2023,0.73,1,341,6,126861
12525342,Rental unit in Athina · ★5.0 · 2 bedrooms · 4 beds · 2 baths,48654793,Do  Disturb,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96622,23.7318,Entire home/apt,150,2,3,10/29/2021,0.07,8,77,0,313320
13252360,Rental unit in Athina · 2 bedrooms · 2 beds · 2 baths,46292213,George,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99629,23.73226,Entire home/apt,45,1,0,,,1,363,0,
12527248,Rental unit in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,8666138,Greg,,ΙΛΙΣΙΑ,37.97467,23.74893,Entire home/apt,112,1,8,5/28/2022,0.09,5,297,0,1024280
13276334,Rental unit in Athens · ★4.40 · 1 bedroom · 2 beds · 1 bath,748818,George,,ΖΑΠΠΕΙΟ,37.96686,23.73145,Entire home/apt,66,1,45,4/2/2023,0.59,74,334,3,1883767
12531224,Condo in Athens · ★4.90 · 2 bedrooms · 2 beds · 1 bath,67885548,Ειρηνη,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95872,23.73578,Entire home/apt,138,2,10,5/25/2022,0.17,3,345,0,450640
13276589,Rental unit in Athens · ★4.92 · 2 bedrooms · 2 beds · 1 bath,74823061,Eftihia,,ΘΗΣΕΙΟ,37.97539,23.71791,Entire home/apt,85,3,304,9/11/2023,3.43,2,338,27,1894110
12541475,Home in Αθήνα · ★4.90 · 2 bedrooms · 3 beds · 1 bath,64438542,Eirini&Andreas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98919,23.73469,Entire home/apt,99,5,132,9/4/2023,1.5,1,355,11,533006
13294421,Rental unit in Kentrikos Tomeas Athinon · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,75034028,Πολυκαρπία,,ΓΟΥΔΙ,37.98411,23.76828,Entire home/apt,39,2,89,9/3/2023,1.05,1,80,17,95254
13296222,Rental unit in Athina · ★4.93 · 1 bedroom · 1 bed · 1 bath,203436562,Eliza,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96759,23.72745,Entire home/apt,68,2,133,9/5/2023,1.51,2,327,8,20103
12549584,Rental unit in Athina · ★3.89 · 1 bedroom · 1 bed · 1 bath,65714690,Home,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99674,23.72903,Entire home/apt,43,2,9,2/6/2022,0.1,20,327,0,945927
13302641,Rental unit in Athina · 2 bedrooms · 2 beds · 1.5 baths,75139781,Chris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97821,23.72713,Entire home/apt,195,2,2,3/4/2017,0.02,9,243,0,
12562240,Rental unit in Athens · ★4.81 · 1 bedroom · 1 bed · 1 bath,27326506,Aris,,ΠΑΓΚΡΑΤΙ,37.9726,23.74472,Entire home/apt,42,2,403,9/6/2023,4.53,1,335,43,1091339
13304153,Home in Athina · ★4.83 · 6 bedrooms · 7 beds · 4.5 baths,55670751,Jj,,ΑΚΡΟΠΟΛΗ,37.97148,23.73002,Entire home/apt,641,1,115,9/18/2023,1.43,16,329,26,0206K92000316401
13305230,Rental unit in Kentrikos Tomeas Athinon · ★4.91 · 1 bedroom · 1 bed · 1 bath,75162196,Rena,,ΙΛΙΣΙΑ,37.97356,23.75113,Entire home/apt,56,2,76,9/6/2023,0.9,1,115,18,205610
12584296,Rental unit in Athina · ★4.78 · 2 bedrooms · 3 beds · 1 bath,68253397,Christina,,ΖΑΠΠΕΙΟ,37.96772,23.73103,Entire home/apt,58,3,245,9/16/2023,2.84,4,320,38,949025
12612983,Rental unit in Koukaki · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,62401284,Acropolis Suites And Tours,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967915,23.729469,Entire home/apt,191,1,41,6/5/2023,0.46,5,22,7,2044059
13310071,Rental unit in Athina · ★4.88 · 1 bedroom · 1 bed · 1 bath,75210898,Giorgos,,ΙΛΙΣΙΑ,37.97795,23.75249,Entire home/apt,76,4,33,10/3/2022,0.38,1,72,1,439218
13312806,Rental unit in Athina · ★4.89 · 1 bedroom · 1 bed · 1 bath,53824000,Leonidas,,ΖΑΠΠΕΙΟ,37.97004,23.73156,Entire home/apt,155,1,63,5/22/2019,0.72,28,329,0,2122868
13320183,Rental unit in Athina · ★4.96 · Studio · 2 beds · 1 bath,75330319,Kyriakos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95908,23.72115,Entire home/apt,65,1,57,8/28/2023,0.64,7,327,6,1989462
12621927,Condo in Athina · ★4.84 · 1 bedroom · 2 beds · 1 shared bath,67429523,Dia,,ΘΗΣΕΙΟ,37.975,23.71906,Private room,34,4,203,9/19/2023,2.37,1,140,17,178107
13331887,Rental unit in Athina · 2 bedrooms · 2 beds · 2 baths,75139781,Chris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97961,23.72727,Entire home/apt,199,2,0,,,9,264,0,
13332606,Rental unit in Athina · 2 bedrooms · 3 beds · 1 bath,75139781,Chris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97956,23.72884,Entire home/apt,230,2,2,8/28/2016,0.02,9,204,0,
12639647,Rental unit in Athens · ★4.94 · 1 bedroom · 1 bed · 1 bath,2718115,TopHouzzing Properties,,ΣΤΑΔΙΟ,37.96976,23.74144,Entire home/apt,150,2,34,4/22/2022,0.45,39,111,0,521351
12658913,Condo in Athens · ★4.86 · 2 bedrooms · 4 beds · 1.5 baths,68775485,Emy,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96379,23.72551,Entire home/apt,58,2,79,7/28/2023,1.02,1,335,1,2208009
13337047,"Rental unit in Kolonaki, Athens · ★4.35 · 1 bedroom · 1 bed · 1 bath",30762536,Harry,,ΚΟΛΩΝΑΚΙ,37.97826,23.74931,Entire home/apt,60,1,158,8/25/2023,1.78,3,358,22,210335
13339455,Rental unit in Αθήνα · ★4.87 · 1 bedroom · 2 beds · 1 bath,20431645,George,,ΣΤΑΔΙΟ,37.96445,23.74246,Entire home/apt,41,2,197,11/26/2019,2.24,1,263,0,478960
12662793,Rental unit in Athina · ★4.74 · 1 bedroom · 1 bed · 1 bath,68798742,Sofia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99432,23.76218,Entire home/apt,37,1,372,9/6/2023,4.15,1,310,44,395020
13341087,Rental unit in Athens · ★4.94 · 1 bedroom · 3 beds · 2 baths,75567957,Stamatis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98904,23.73476,Entire home/apt,80,2,108,9/18/2023,1.29,1,291,18,333299
12665787,Rental unit in Athina · ★4.87 · 1 bedroom · 1 bed · 1 bath,712602,Nikos,,ΑΚΡΟΠΟΛΗ,37.96908,23.72698,Entire home/apt,60,2,86,8/26/2023,0.96,2,58,6,429651
12668874,Rental unit in Athens · ★4.81 · 1 bedroom · 2 beds · 1 bath,68832914,Elia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95884,23.72675,Entire home/apt,41,2,27,2/19/2020,0.31,1,173,0,
13349627,Rental unit in Athina · ★4.15 · 2 bedrooms · 2 beds · 1.5 baths,36706129,Yana,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96397,23.71963,Entire home/apt,63,3,13,7/7/2022,0.15,5,360,0,1783000
13351413,Rental unit in Athina · ★4.32 · 1 bedroom · 2 beds · 1.5 baths,36706129,Yana,,ΑΚΡΟΠΟΛΗ,37.96289,23.71718,Entire home/apt,35,3,29,6/7/2023,0.33,5,340,3,1782996
12689332,Rental unit in Athina · ★4.86 · 1 bedroom · 1 bed · 1 bath,6290046,Valentina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98615,23.74094,Entire home/apt,40,1,8,8/31/2023,0.1,1,105,3,
13352562,Rental unit in Athens · 2 bedrooms · 2 beds · 1 bath,6133190,Kalia,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99165,23.72217,Entire home/apt,40,1,0,,,1,0,0,
12692563,Rental unit in Athina · ★4.53 · 4 bedrooms · 11 beds · 1.5 baths,640163,Nikos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98833,23.72793,Entire home/apt,97,2,30,7/24/2023,0.35,6,354,4,173346
13382357,Rental unit in Athina · ★4.88 · 1 bedroom · 5 beds · 2 baths,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98009,23.7233,Entire home/apt,89,2,25,9/6/2023,0.31,50,324,23,1813480
12722089,Rental unit in Athina · ★4.84 · 1 bedroom · 1 bed · 1 bath,24479738,Marios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96276,23.72078,Entire home/apt,74,2,178,7/25/2023,2.08,1,100,8,2182391
13388921,Condo in Athina · ★4.86 · 1 bedroom · 4 beds · 1 bath,9298042,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97856,23.72914,Entire home/apt,90,3,50,9/6/2023,0.57,1,324,15,401749
